#{"t_start": 1759916674.239432, "env_id": "None"}
r,l,t
1000.211181,500,4975.604941
1117.568254,500,4976.491334
1036.745319,500,4977.385674
1376.596827,500,4978.312269
1036.441509,500,4981.382434
1036.66499,500,4982.288064
1000.180987,500,4983.183863
1376.660666,500,4984.080234
1000.21092,500,4987.200319
1036.176729,500,4988.118562
1036.779847,500,4989.018106
1036.745354,500,4989.914912
1376.656852,500,4992.832192
1376.58319,500,4993.740579
1376.69638,500,4994.690764
1376.696657,500,4995.613772
1376.598735,500,4998.557745
1000.219047,500,4999.452773
1117.559816,500,5000.359658
1036.579981,500,5001.278575
1036.636426,500,5007.961337
1036.541514,500,5008.85449
1117.462825,500,5009.760865
1036.012921,500,5010.650036
1376.603569,500,5013.215513
1036.620979,500,5014.088837
1117.571031,500,5014.983281
1376.694555,500,5015.874683
1036.296559,500,5018.495123
1376.675098,500,5019.376817
1376.678627,500,5020.26787
1000.185962,500,5021.151252
1036.618765,500,5024.059795
1000.204654,500,5024.961144
1376.694025,500,5025.882607
1376.666631,500,5026.777557
1376.619337,500,5029.734582
1000.202581,500,5030.624784
1036.67625,500,5031.554157
1036.682785,500,5032.492834
1117.566711,500,5035.293761
1036.333427,500,5036.217828
1000.185017,500,5037.132422
1376.650517,500,5041.608305
1117.491872,500,5042.51408
1036.661332,500,5044.987768
1000.223891,500,5045.887148
1000.213838,500,5046.806125
1000.211847,500,5047.719609
1000.176999,500,5050.219642
1376.681266,500,5051.142004
1117.518049,500,5052.021422
1000.201683,500,5052.917491
1376.68734,500,5055.418856
1117.500141,500,5056.336752
1117.312362,500,5057.280925
1000.18502,500,5058.210763
1376.676496,500,5060.745671
1376.691034,500,5061.701563
1036.168857,500,5062.647359
1000.210473,500,5063.616559
1000.203825,500,5066.200145
1376.672858,500,5067.152431
1000.189877,500,5068.077924
1000.164907,500,5068.9986
1376.690985,500,5071.475008
1117.555747,500,5072.364003
1376.694979,500,5076.83973
1117.57651,500,5077.742693
1000.200085,500,5080.226213
1376.69735,500,5081.131054
1036.834074,500,5082.010152
1036.832822,500,5082.911926
1117.457005,500,5085.39794
1117.572298,500,5086.288468
1376.698407,500,5087.169659
1117.492333,500,5088.068726
1376.647892,500,5090.603518
1000.194288,500,5091.50319
1376.618327,500,5092.380713
1117.492045,500,5093.276877
1036.834661,500,5095.746463
1000.222437,500,5096.635969
1000.206445,500,5097.531663
1376.70219,500,5098.434114
1117.542011,500,5099.323505
1000.205508,500,5101.832595
1000.202187,500,5102.707161
1000.162176,500,5103.592424
1376.639207,500,5104.482256
1036.814766,500,5106.997726
1117.309887,500,5107.89622
1036.628613,500,5108.803105
1036.837778,500,5113.283891
1000.198361,500,5115.802165
1000.205133,500,5116.678093
1000.213653,500,5117.588717
1000.186889,500,5118.475294
1376.658697,500,5120.996075
1036.691673,500,5121.897446
1036.832288,500,5122.796466
1117.546588,500,5123.681556
1376.703366,500,5126.177147
1376.701643,500,5127.059705
1117.49232,500,5127.97116
1000.164747,500,5128.870434
1036.838689,500,5131.371165
1000.112259,500,5132.253345
1117.434958,500,5133.143894
1117.55234,500,5134.02538
1036.824001,500,5136.548591
1000.141469,500,5137.454866
1117.460068,500,5138.347461
1376.698279,500,5139.238232
1117.557619,500,5141.958982
1376.670998,500,5142.853346
1036.82394,500,5143.747427
1036.173577,500,5144.634736
1117.546328,500,5150.878126
1117.547666,500,5151.767181
1376.617612,500,5152.667192
1376.702586,500,5153.558002
1000.139588,500,5156.141616
1117.531968,500,5157.069564
1036.415093,500,5157.997699
1000.174966,500,5158.910914
1000.194349,500,5159.804065
1036.834993,500,5162.456534
1376.701323,500,5163.396949
1036.834692,500,5164.289
1376.682265,500,5165.183637
1036.748099,500,5167.908668
1376.676738,500,5168.806214
1036.823616,500,5169.697036
1117.572699,500,5170.608408
1376.665037,500,5173.086334
1117.397915,500,5173.977094
1000.218203,500,5174.852122
1376.657125,500,5175.744915
1036.405653,500,5178.225656
1000.20279,500,5179.121093
1036.836075,500,5180.006893
1117.434512,500,5184.488503
1117.496379,500,5187.123419
1376.686548,500,5188.044666
1000.209315,500,5188.933502
1036.784678,500,5189.856478
1376.647046,500,5192.990069
1036.809132,500,5193.894421
1036.83139,500,5194.806772
1000.213067,500,5195.722323
1000.224972,500,5198.91975
1117.570244,500,5199.84205
1036.793116,500,5200.733936
1036.262194,500,5201.637291
1036.754324,500,5204.290132
1036.662572,500,5205.220231
1000.213846,500,5206.1106
1000.224468,500,5207.029685
1376.639045,500,5209.606956
1376.701033,500,5210.512943
1117.531479,500,5211.406468
1376.698997,500,5212.316474
1117.573227,500,5214.956986
1036.835854,500,5215.855855
1036.837614,500,5220.37765
1376.70003,500,5221.285865
1036.840306,500,5224.160975
1036.835464,500,5225.073029
1117.563212,500,5226.004219
1117.575452,500,5226.925294
1117.535828,500,5227.834002
1376.692916,500,5230.747144
1036.836171,500,5231.632899
1117.563315,500,5232.53631
1376.686888,500,5233.420901
1376.667891,500,5236.377141
1036.065501,500,5237.303812
1117.552047,500,5238.222892
1000.234612,500,5239.12947
1000.19784,500,5241.928097
1117.557799,500,5242.807147
1000.216935,500,5243.699764
1376.668174,500,5244.582004
1376.683606,500,5247.104997
1000.19382,500,5247.993829
1000.223742,500,5248.890826
1117.503399,500,5249.769834
1036.789317,500,5255.882186
1000.237128,500,5256.775405
1000.224117,500,5257.681481
1036.787677,500,5258.559113
1117.545698,500,5261.080473
1036.700642,500,5261.950384
1000.231162,500,5262.859946
1117.446415,500,5263.750527
1376.659196,500,5266.271003
1376.633781,500,5267.155494
1117.489476,500,5268.056408
1036.83434,500,5268.948308
1036.698927,500,5271.462212
1000.242642,500,5272.346211
1117.504143,500,5273.24297
1117.537532,500,5274.130313
1036.473909,500,5276.609932
1376.663151,500,5277.499547
1000.244704,500,5278.395286
1036.822774,500,5279.271715
1376.628348,500,5281.750807
1000.228816,500,5282.651153
1376.66464,500,5283.55255
1036.169771,500,5284.448748
1036.835048,500,5285.362968
1000.244859,500,5287.844743
1376.667667,500,5292.346149
1036.825037,500,5293.232094
1000.243904,500,5294.142877
1036.581573,500,5296.627944
1000.246705,500,5297.532584
1000.219017,500,5298.426612
1036.66675,500,5299.342068
1036.834235,500,5301.902107
1376.690253,500,5302.812268
1000.246385,500,5303.695209
1376.667857,500,5304.617544
1117.450523,500,5307.137529
1376.681253,500,5308.030443
1376.686473,500,5308.928849
1376.627312,500,5309.868948
1376.68777,500,5312.388858
1117.568514,500,5313.301532
1117.557243,500,5314.215563
1000.226746,500,5315.129796
1376.685244,500,5317.617708
1376.63466,500,5318.523564
1036.215495,500,5319.415587
1036.750649,500,5320.302143
1117.578693,500,5322.957379
1117.497236,500,5327.436575
1000.24866,500,5328.320485
1036.763167,500,5329.21883
1000.243582,500,5331.710866
1117.5579,500,5332.624656
1036.748349,500,5333.509375
1117.579421,500,5334.40433
1036.397982,500,5336.93926
1036.79883,500,5337.864375
1000.238263,500,5338.768028
1117.466131,500,5339.675477
1376.693878,500,5342.159072
1376.600062,500,5343.070462
1376.693626,500,5343.959559
1117.589298,500,5344.867259
1376.692751,500,5347.48394
1376.700922,500,5348.394908
1000.230185,500,5349.286136
1036.76694,500,5350.189591
1000.243826,500,5351.11524
1036.83049,500,5353.944126
1117.384326,500,5354.837159
1036.79449,500,5355.754847
1117.589869,500,5356.637208
1117.596975,500,5359.484586
1036.824994,500,5363.96518
1376.701082,500,5364.881046
1376.670446,500,5365.795197
1000.24934,500,5368.863435
1376.676502,500,5369.747597
1376.702042,500,5370.65559
1036.818358,500,5371.551124
1376.694263,500,5374.629437
1036.529441,500,5375.503525
1117.470003,500,5376.401419
1376.669161,500,5377.305854
1117.592607,500,5380.35755
1117.5988,500,5381.260597
1036.828978,500,5382.164811
1036.831428,500,5383.069579
1000.238944,500,5386.128604
1036.689801,500,5387.034273
1000.245913,500,5387.923721
1000.243034,500,5388.807438
1117.594547,500,5391.759215
1376.672278,500,5392.651309
1376.6185,500,5393.565827
1000.220109,500,5394.486639
1000.243582,500,5401.105286
1376.703596,500,5401.995809
1117.58938,500,5402.89708
1036.627434,500,5403.805152
1376.703608,500,5406.837122
1000.229783,500,5407.764395
1376.698372,500,5408.699735
1117.559111,500,5409.610976
1376.703597,500,5412.395346
1036.627252,500,5413.285518
1036.629212,500,5414.180815
1036.830139,500,5415.060749
1117.569888,500,5415.951002
1000.236612,500,5418.502109
1117.42071,500,5419.398616
1000.235639,500,5420.281665
1376.650643,500,5421.170585
1000.222256,500,5423.705734
1117.581713,500,5424.599459
1036.821619,500,5425.506167
1117.508392,500,5426.414431
1000.226219,500,5428.983923
1376.70475,500,5429.870682
1117.592779,500,5430.785491
1000.172623,500,5435.291458
1376.703097,500,5437.904283
1376.607655,500,5438.818332
1000.240587,500,5439.70451
1117.49384,500,5440.593855
1036.833428,500,5443.37602
1036.754514,500,5444.286104
1000.200587,500,5445.184918
1000.235255,500,5446.094059
1117.391235,500,5448.710252
1376.705654,500,5449.62911
1000.199997,500,5450.528314
1036.834112,500,5451.465116
1117.592864,500,5454.003611
1376.7045,500,5454.909005
1376.699525,500,5455.790326
1036.829474,500,5456.68821
1376.704627,500,5459.234575
1000.212688,500,5460.134477
1117.579883,500,5461.020864
1376.705142,500,5461.925802
1376.608011,500,5464.406648
1117.594668,500,5465.308172
1376.695173,500,5466.198793
1117.596897,500,5467.10235
1376.695407,500,5473.186651
1117.581757,500,5474.088061
1117.58674,500,5474.963549
1117.585898,500,5475.860305
1117.587468,500,5478.372989
1036.48328,500,5479.293563
1036.420761,500,5480.195034
1036.636174,500,5481.115705
1117.34356,500,5482.026361
1036.840396,500,5484.563891
1000.200018,500,5485.455453
1117.561613,500,5486.368459
1376.701885,500,5487.270025
1036.841765,500,5490.138233
1000.207979,500,5491.032079
1036.841181,500,5491.922228
1000.207045,500,5492.805075
1000.174902,500,5495.673983
1000.188463,500,5496.55953
1000.216748,500,5497.456939
1036.268381,500,5498.338529
1000.215494,500,5501.222411
1036.841323,500,5502.10333
1036.794888,500,5502.998791
1000.179133,500,5507.468362
1117.446524,500,5510.167351
1376.692883,500,5511.061624
1036.840235,500,5512.003212
1117.57664,500,5512.900562
1376.699956,500,5515.385761
1376.705386,500,5516.268543
1117.40611,500,5517.15424
1036.843657,500,5518.032505
1036.843029,500,5520.521152
1036.79596,500,5521.399361
1117.575675,500,5522.294297
1036.833848,500,5523.188051
1117.525689,500,5525.674958
1117.574313,500,5526.549121
1376.703939,500,5527.448832
1036.631718,500,5528.317952
1000.216793,500,5530.795139
1117.515995,500,5531.675902
1036.418719,500,5532.572453
1000.203941,500,5533.458549
1376.704695,500,5535.92724
1117.49807,500,5536.825336
1376.688215,500,5537.714329
1376.673018,500,5538.59755
1000.21604,500,5543.066776
1036.822713,500,5545.529356
1117.543881,500,5546.421603
1000.220959,500,5547.304251
1117.551339,500,5548.194107
1117.567758,500,5550.704617
1000.228751,500,5551.600462
1376.704592,500,5552.480788
1117.446053,500,5553.378068
1036.260602,500,5555.841041
1376.702171,500,5556.749248
1376.619102,500,5557.642083
1036.337414,500,5558.542214
1000.220279,500,5561.04724
1036.26033,500,5561.978238
1036.839728,500,5562.85807
1000.206592,500,5563.766995
1376.693332,500,5566.252982
1376.605771,500,5567.157859
1376.690196,500,5568.044343
1000.233951,500,5568.963956
1376.703245,500,5571.496294
1000.214471,500,5572.394063
1376.699548,500,5573.296114
1376.703114,500,5574.201334
1117.523471,500,5580.307882
1000.213707,500,5581.205773
1036.18202,500,5582.095511
1000.218107,500,5582.994316
1376.702503,500,5585.522903
1376.690686,500,5586.430063
1036.541674,500,5587.333158
1000.206532,500,5588.258765
1117.542469,500,5590.80508
1036.84187,500,5591.713979
1036.484165,500,5592.599237
1000.203739,500,5593.497073
1376.704122,500,5596.01194
1376.703962,500,5596.942514
1376.693724,500,5597.869221
1117.578196,500,5598.777219
1117.580377,500,5599.66335
1000.238537,500,5602.16046
1000.236872,500,5603.038059
1376.703353,500,5603.942854
1036.17853,500,5604.822099
1376.607062,500,5607.324368
1117.585899,500,5608.215982
1000.204424,500,5609.12326
1117.571738,500,5610.000508
1117.379858,500,5616.187321
1117.341883,500,5617.132364
1117.5888,500,5618.030906
1117.589546,500,5618.918017
1376.704359,500,5621.624408
1117.588855,500,5622.515995
1376.704372,500,5623.434163
1376.699248,500,5624.389709
1376.692305,500,5627.015221
1376.642059,500,5627.933448
1376.702878,500,5628.867421
1376.704312,500,5629.761338
1036.83641,500,5632.354582
1117.592023,500,5633.249014
1036.538539,500,5634.168732
1036.841198,500,5635.10642
1000.186311,500,5637.652751
1376.683902,500,5638.542513
1036.731314,500,5639.456808
1036.670048,500,5640.359172
1000.226023,500,5642.922886
1000.238851,500,5643.819672
1000.216143,500,5644.72419
1036.826,500,5645.610713
1117.583419,500,5652.076733
1000.20626,500,5652.968936
1000.237605,500,5653.864712
1376.693491,500,5654.751856
1036.835234,500,5657.237269
1000.241092,500,5658.148239
1376.659049,500,5659.07129
1376.68135,500,5659.98658
1036.833302,500,5662.694432
1036.808645,500,5663.599319
1000.239775,500,5664.503526
1376.597582,500,5665.393883
1036.819563,500,5666.313274
1376.693626,500,5668.830228
1000.225928,500,5669.732065
1117.470245,500,5670.610644
1000.214571,500,5671.542372
1117.540368,500,5674.056338
1117.402097,500,5674.966105
1376.689853,500,5675.861834
1117.402552,500,5676.798551
1376.652941,500,5679.463813
1000.206449,500,5680.418666
1036.744446,500,5681.313498
1000.223049,500,5685.80308
1376.699643,500,5688.35306
1376.601614,500,5689.256672
1376.586932,500,5690.154386
1000.200476,500,5691.04686
1036.815807,500,5693.765962
1117.396478,500,5694.661061
1036.77558,500,5695.555076
1117.571611,500,5696.450938
1117.572189,500,5698.940367
1117.484506,500,5699.829246
1117.568878,500,5700.721152
1036.3865,500,5701.623029
1036.568053,500,5704.232686
1376.656411,500,5705.129628
1036.818122,500,5706.023175
1117.519787,500,5706.931903
1376.603435,500,5709.467782
1000.208726,500,5710.389555
1376.701735,500,5711.312237
1000.230126,500,5712.21242
1000.226619,500,5714.68236
1117.561687,500,5715.58391
1036.621295,500,5716.478742
1376.700545,500,5717.391402
1376.701811,500,5723.534674
1000.236924,500,5724.476516
1376.637402,500,5725.408345
1000.231183,500,5726.3402
1376.700768,500,5727.26701
1000.201342,500,5729.828763
1000.221191,500,5730.721301
1000.21371,500,5731.631139
1117.500695,500,5732.515012
1036.615043,500,5735.026406
1000.22976,500,5735.915862
1376.695274,500,5736.805175
1036.825077,500,5737.702136
1000.203355,500,5740.206826
1117.482541,500,5741.101481
1376.70217,500,5741.999968
1376.628058,500,5742.891594
1117.578922,500,5745.394628
1117.585852,500,5746.291303
1000.202334,500,5747.187759
1117.580015,500,5748.089686
1117.59133,500,5750.570493
1376.639755,500,5751.464808
1036.82777,500,5752.368288
1117.591281,500,5753.248904
1000.189531,500,5759.309846
1036.835709,500,5760.187802
1036.341345,500,5761.115124
1036.055833,500,5762.020137
1036.748237,500,5764.527694
1036.831506,500,5765.421813
1376.639752,500,5766.352577
1117.585482,500,5767.259473
1000.194364,500,5769.788658
1036.742177,500,5770.698339
1376.701564,500,5771.633847
1000.197413,500,5772.537428
1000.206453,500,5775.063675
1036.831213,500,5775.950782
1000.179249,500,5776.854667
1000.214989,500,5777.760777
1036.063722,500,5780.287458
1376.703897,500,5781.1736
1036.832612,500,5782.105957
1000.215041,500,5783.030624
1036.821847,500,5785.531108
1036.830164,500,5786.438679
1376.696571,500,5787.344046
1036.837485,500,5788.230705
1376.700112,500,5789.130476
1376.704055,500,5795.209551
1117.592553,500,5796.120392
1036.832986,500,5797.04349
1117.507631,500,5797.944346
1117.589853,500,5800.450964
1376.695045,500,5801.358214
1000.193718,500,5802.235782
1117.562904,500,5803.136194
1117.57679,500,5805.613182
1117.576673,500,5806.530882
1376.701293,500,5807.427464
1117.596251,500,5808.373051
1000.208783,500,5811.025811
1036.767337,500,5811.920916
1376.700303,500,5812.819338
1036.238251,500,5813.740357
1117.353495,500,5816.241765
1000.212873,500,5817.14929
1000.21636,500,5818.036432
1000.215895,500,5818.941676
1117.579021,500,5821.488485
1376.700459,500,5822.380299
1036.519946,500,5823.272231
1036.809589,500,5824.151644
1000.204129,500,5830.517249
1117.576668,500,5831.431098
1000.230537,500,5832.309377
1376.677436,500,5833.202534
1117.547583,500,5835.712288
1000.150585,500,5836.624668
1036.314679,500,5837.528355
1036.7737,500,5838.445104
1117.548578,500,5840.948407
1376.694508,500,5841.875634
1117.553971,500,5842.760378
1117.590231,500,5843.660328
1000.138778,500,5846.172408
1000.164481,500,5847.068264
1036.812071,500,5847.968677
1376.700692,500,5848.895427
1000.202767,500,5849.775477
1036.813783,500,5852.474052
1376.697997,500,5853.350417
1000.188911,500,5854.250314
1117.558206,500,5855.124716
1117.596744,500,5857.723382
1000.18402,500,5858.611814
1036.812755,500,5859.502354
1376.700624,500,5860.386117
1376.62551,500,5866.496427
1036.809925,500,5867.371815
1376.673028,500,5868.285685
1000.216333,500,5869.203281
1000.213878,500,5871.720201
1036.151251,500,5872.597239
1000.219136,500,5873.488471
1376.679303,500,5874.379128
1376.69493,500,5876.9113
1376.700637,500,5877.799492
1000.195992,500,5878.694103
1000.213884,500,5879.578629
1000.227967,500,5882.063883
1036.820542,500,5882.939512
1376.698816,500,5883.831784
1117.597938,500,5884.716223
1036.773162,500,5887.246824
1036.643493,500,5888.123917
1376.695699,500,5889.027522
1376.700981,500,5889.902907
1376.616244,500,5892.414962
1036.810405,500,5893.301332
1036.157511,500,5894.198896
1036.711277,500,5895.11177
1376.669979,500,5901.284208
1000.228969,500,5902.159623
1117.449927,500,5903.054035
1117.445755,500,5903.931951
1036.801029,500,5906.435925
1376.59559,500,5907.312505
1376.692049,500,5908.212915
1000.214351,500,5909.109162
1000.226183,500,5910.015352
1376.693522,500,5912.543368
1000.227185,500,5913.435249
1000.237269,500,5914.330511
1117.600388,500,5915.225485
1376.695235,500,5917.77383
1036.61342,500,5918.671262
1000.240578,500,5919.556715
1000.219802,500,5920.492917
1376.667274,500,5923.028337
1117.592996,500,5923.909919
1036.752145,500,5924.801532
1376.653398,500,5925.691506
1000.215674,500,5928.264017
1376.699194,500,5929.168729
1036.758645,500,5930.07228
1000.214498,500,5930.990598
